#=======
#VNUM	vnum
#LEVEL	최저	최고
#MAPT	전체	맵갯수	최대	갯수	3
#MAP	vnum	맵번호호(묶음)	
#POST	vnum	사용된	전체	좌표	개수(묶음)	우선	최대	100까지	입니다.	초과되면	애기해주세요
#POS	맵번호	vnum	x	y	dir(묶음)
#ITEMT	10	//물고기	아이템	총갯수(공용)	최대갯수	30
#ITEM	vnum	확률(1000	-	>	100프로)(공용)
#BASICT	10	//일반	아이템	총갯수(공용)	최대갯수	30
#BASIC	vnum	//확률(1000	-	>	1프로,	100000	-	>	100프로),	총합이	100%일	필요는	없음
#=======
VNUM	0
LEVEL	1	50
MAPT	3
MAP	0	1
POST	0	87
POS	0	0	10	146	3
POS	0	1	10	147	3
POS	0	2	10	148	3
POS	0	3	10	149	3
POS	0	4	09	150	3
POS	0	5	09	151	3
POS	0	6	09	152	3
POS	0	7	08	153	3
POS	0	8	08	154	3
POS	0	9	09	172	3
POS	0	10	10	172	2
POS	0	11	11	168	3
POS	0	12	11	169	3
POS	0	13	11	170	3
POS	0	14	11	171	2
POS	0	15	12	171	2
POS	0	16	13	171	2
POS	0	17	14	171	2
POS	0	18	15	171	2
POS	0	19	16	172	2
POS	0	20	17	171	2
POS	0	21	18	170	2
POS	0	22	19	170	2
POS	0	23	20	171	2
POS	0	24	21	171	2
POS	0	25	22	171	2
POS	0	26	23	171	2
POS	0	27	24	171	2
POS	0	28	25	170	2
POS	0	29	26	170	2
POS	0	30	27	170	2
POS	0	31	28	170	2
POS	0	32	29	170	2
POS	0	33	30	170	2
POS	0	34	31	169	2
POS	0	35	32	169	2
POS	0	36	33	170	2
POS	0	37	34	170	2
POS	0	38	35	169	2
POS	0	39	36	168	2
POS	0	40	37	168	2
POS	0	41	38	169	2
POS	0	42	39	169	2
POS	0	43	40	168	2
POS	0	44	41	168	2
POS	0	45	42	171	2
POS	0	46	43	170	2
POS	0	47	44	169	2
POS	0	48	45	169	2
POS	0	49	46	169	2
POS	0	50	47	169	2
POS	0	51	48	169	2
POS	0	52	48	170	2
POS	0	53	49	171	2
POS	0	54	50	171	2
POS	0	55	51	171	2
POS	0	56	52	170	2
POS	0	57	55	170	2
POS	0	58	56	170	2
POS	0	59	57	169	2
POS	0	60	147	123	1
POS	0	61	148	122	1
POS	0	62	148	121	1
POS	0	63	148	120	1
POS	0	64	148	119	1
POS	0	65	149	118	1
POS	0	66	149	117	1
POS	0	67	149	116	1
POS	0	68	149	115	1
POS	0	69	150	114	1
POS	0	70	150	113	1
POS	0	71	150	112	1
POS	0	72	150	111	1
POS	0	73	151	110	1
POS	0	74	151	109	1
POS	0	75	150	109	1
POS	0	76	150	108	1
POS	0	77	150	107	1
POS	0	78	149	106	1
POS	0	79	149	105	1
POS	0	80	30	171	2
POS	0	81	21	171	2
POS	0	82	22	171	2
POS	0	83	23	171	2
POS	0	84	21	172	2
POS	0	85	22	172	2
POS	0	86	23	172	2
MAP	1	3
POST	1	471
POS	1	0	174	070	2
POS	1	1	173	070	2
POS	1	2	173	071	2
POS	1	3	172	071	2
POS	1	4	171	071	2
POS	1	5	171	072	2
POS	1	6	170	072	2
POS	1	7	169	072	2
POS	1	8	168	072	2
POS	1	9	168	073	2
POS	1	10	167	073	2
POS	1	11	167	074	2
POS	1	12	166	074	2
POS	1	13	166	075	2
POS	1	14	164	075	2
POS	1	15	162	077	2
POS	1	16	161	077	2
POS	1	17	161	078	2
POS	1	18	160	078	2
POS	1	19	160	079	2
POS	1	20	159	079	2
POS	1	21	164	076	2
POS	1	22	162	076	2
POS	1	23	159	080	2
POS	1	24	158	080	2
POS	1	25	157	080	2
POS	1	26	156	081	1
POS	1	27	156	082	1
POS	1	28	156	083	3
POS	1	29	157	083	1
POS	1	30	158	083	1
POS	1	31	158	084	1
POS	1	32	159	084	1
POS	1	33	159	085	1
POS	1	34	160	085	1
POS	1	35	161	085	1
POS	1	36	161	086	1
POS	1	37	162	086	1
POS	1	38	161	087	1
POS	1	39	162	087	1
POS	1	40	162	088	1
POS	1	41	163	088	1
POS	1	42	163	089	5
POS	1	43	164	090	5
POS	1	44	153	082	3
